1,skatīties,watch
1,cilvēki,people
1,dāma,lady
1,lieta,thing
1,atbalsts,support
2,drīzāk,rather
2,mūsu,our
2,viņi,they
2,gāze,gas
2,palaist,run
3,cauri,through
3,atsevišķs,separate
3,vidus,middle
3,sieva,wife
3,pagaidiet,wait
4,pieci,five
4,skaidrs,certain
4,nu,either
4,cēlonis,cause
4,bērni,children
5,vidū,among
5,eļļa,oil
5,saskaņāar,under
5,enerģija,energy
5,justies,feel
6,nākamais,next
6,ir,have
6,klinšu,rock
6,objekts,object
6,smieties,laugh
7,dziedāt,sing
7,savvaļā,wild
7,segments,segment
7,nodaļa,division
7,apakšā,bottom
8,nav,don’t
8,domā,think
8,piekraste,coast
8,bāzes,basic
8,četri,four
9,river,river
9,elements,element
9,brūns,brown
9,kartes,card
9,city,city
10,vairāk,more
10,vienotā,single
10,izvēlieties,select
10,periods,period
10,dzelzs,iron
11,valsts,country
11,plecu,shoulder
11,dienvidu,south
11,astoņi,eight
11,atcerēties,remember
12,kā,as
12,nometne,camp
12,rakstisks,written
12,laika,weather
12,ietvert,include
13,riepa,tire
13,rakstīt,write
13,skaistums,beauty
13,dzēriens,drink
13,līdzskanis,consonant
14,gaļa,meat
14,cepure,hat
14,sk,see
14,temperatūras,temperature
14,nedz,nor
15,ocean,ocean
15,kopā,together
15,apvalks,shell
15,kāpt,climb
15,daļa,part
16,virzienā,toward
16,apdare,finish
16,plašs,wide
16,salīdzināt,compare
16,atrast,find
17,slikts,poor
17,jutās,felt
17,yard,yard
17,pārsteigums,surprise
17,dot,give
18,dziesma,song
18,grūti,difficult
18,augsta,high
18,aiz,behind
18,ātrs,fast
19,briesmas,danger
19,un,and
19,noteikt,determine
19,darbībasvārds,verb
19,samaksāt,pay
20,kāpēc,why
20,es,I
20,āda,skin
20,virve,rope
20,kukurūza,corn
21,viņš,he
21,vadītājs,head
21,paaugstināt,raise
21,tikai,only
21,aizgāja,went
22,skala,scale
22,pavasaris,spring
22,tops,top
22,kamēr,while
22,dzīve,life
23,punktuskaits,score
23,karsts,hot
23,mūzika,music
23,aizgājuši,gone
23,caurule,tube
24,šie,these
24,piedāvājums,offer
24,izsaukums,call
24,ugunsgrēks,fire
24,māja,house
25,vērtība,value
25,skābeklis,oxygen
25,bet,but
25,iemesls,reason
25,bija,were
26,nozīmēt,mean
26,tādējādi,thus
26,piegāde,supply
26,Lielā,grand
26,play,play
27,apstāties,stop
27,strāva,current
27,organizēt,arrange
27,pēc,after
27,balts,white
28,got,got
28,kolonna,column
28,cilvēku,human
28,atvieglot,ease
28,minūte,minute
29,par,about
29,ja,if
29,pacēlājs,lift
29,deviņi,nine
29,garš,long
30,seši,six
30,seši,a
30,līnija,line
30,izputējis,broke
30,ziema,winter
31,vienkāršs,simple
31,nedēļa,week
31,godīgi,fair
31,centrs,center
31,nākt,come
32,silts,warm
32,taspats,same
32,mazulis,baby
32,sāls,salt
32,putns,bird
33,kapitāls,capital
33,ērģeles,organ
33,komplekts,set
33,gaisa,air
33,prieks,joy
34,laimīgs,happy
34,darbs,job
34,cut,cut
34,kājām,feet
34,burzīties,crease
35,labi,well
35,milzīgs,huge
35,students,student
35,produkts,product
35,leju,down
36,zīme,mark
36,sarkans,red
36,nozīmēja,meant
36,liels,large
36,spilgti,bright
37,bailes,fear
37,zilbe,syllable
37,dīvains,strange
37,gadsimts,century
37,cālis,chick
38,loms,catch
38,nekad,never
38,diena,day
38,pieskarieties,touch
38,brīnums,wonder
39,uzņēmums,company
39,oriģināls,original
39,in,in
39,zināja,knew
39,zemes,ground
40,staigāt,walk
40,flat,flat
40,steigā,hurry
40,miegs,sleep
40,pietiekami,enough
41,slavens,famous
41,efekts,effect
41,gads,year
41,doma,thought
41,zinātne,science
42,pusdienlaiks,noon
42,apmierināt,meet
42,ik,every
42,citi,other
42,jūsu,your
43,buksēšana,slip
43,varētu,might
43,atpakaļ,back
43,magnēts,magnet
43,mazgāšana,wash
44,pēctam,then
44,galīgs,final
44,samaisa,mix
44,bārs,bar
44,izmērs,size
45,maz,few
45,rīkojums,order
45,vairāki,several
45,lietvārds,noun
45,zāģis,saw
46,sākums,start
46,iespējams,probable
46,side,side
46,augsts,tall
46,lēkt,jump
47,dabisks,natural
47,draugs,friend
47,vadīja,led
47,ezers,lake
47,tonis,tone
48,darboties,operate
48,decimāldaļskaitlis,decimal
48,jauniešiem,young
48,pārtika,food
48,vakars,evening
49,nomirt,die
49,stāvēja,stood
49,ļoti,very
49,galvenais,major
49,lapa,sheet
50,piemēram,,like
50,vējš,wind
50,ko,what
50,izgudrot,invent
50,akmens,stone
51,izmaksas,cost
51,skats,view
51,ražot,produce
51,vasara,summer
51,medības,hunt
52,kalns,mount
52,puse,party
52,gaisma,light
52,dēlis,board
52,smaids,smile
53,tās,those
53,runāt,speak
53,zelta,gold
53,satur,contain
53,mājas,home
54,prasme,skill
54,augšup,up
54,atņemt,subtract
54,prakse,practice
54,augsne,soil
55,mācīt,teach
55,tērauds,steel
55,vienāds,equal
55,pievienot,add
55,miljons,million
56,tēvs,father
56,ir,been
56,sākās,began
56,jautājums,question
56,kontrole,control
57,tā,so
57,stumtu,push
57,gabals,piece
57,parādās,appear
57,no,from
58,priekšējais,front
58,pakāpe,degree
58,dizains,design
58,katrs,each
58,sēkla,seed
59,niecīgs,tiny
59,zvaigzne,star
59,nebūs,won’t
59,vieta,place
59,forma,form
60,likties,seem
60,grupa,group
60,rajons,region
60,pareizs,correct
60,kukainis,insect
61,pareizrakstības,spell
61,seja,face
61,valkāt,wear
61,gada,on
61,augt,grow
62,precīzu,exact
62,turpināt,continue
62,pūlis,crowd
62,truck,truck
62,vienmēr,always
63,koks,tree
63,sēdeklis,seat
63,jūdze,mile
63,vieta,spot
63,zeme,land
64,dāvana,present
64,nopirkt,buy
64,skaitlis,figure
64,kopējais,total
64,nobijies,afraid
65,ciems,village
65,acs,eye
65,veikals,store
65,viss,all
65,veikts,made
66,runas,speech
66,daži,some
66,kad,when
66,karš,war
66,darbs,work
67,vairāk,over
67,diskusija,talk
67,kāju,foot
67,barības,feed
67,pastāstīja,told
68,inch,inch
68,īss,short
68,daudzskaitlis,plural
68,mākonis,cloud
68,viņam,him
69,likts,put
69,pārstāvēt,represent
69,vajadzētu,should
69,notikums,event
69,nav,does
70,punkts,point
70,pie,at
70,meli,lie
70,zīme,sign
70,labs,good
71,dēls,son
71,zaudējis,lost
71,atoms,atom
71,krāsu,color
71,izdarīt,draw
72,plānas,thin
72,viņai,her
72,priekšroku,favor
72,vajadzība,need
72,pirms,before
73,vēlu,late
73,dzejolis,poem
73,pīle,duck
73,par,for
73,kreisi,left
74,ideja,idea
74,telpa,room
74,lauka,field
74,mani,me
74,turēt,hold
75,lielgabals,gun
75,saprāts,sense
75,banka,bank
75,satraukt,excite
75,kalns,mountain
76,cits,else
76,varbūt,perhaps
76,liels,great
76,vecs,old
76,pieredze,experience
77,smags,heavy
77,tērēt,spend
77,mest,throw
77,sistēma,system
77,savākt,collect
78,mačs,match
78,filiāle,branch
78,patskaņu,vowel
78,zaļa,green
78,auss,ear
79,teica,said
79,pieaugt,rise
79,tauki,fat
79,durvis,door
79,daba,nature
80,mēs,we
80,viens,one
80,cilvēki,men
80,skrēja,ran
80,izplatība,spread
81,dzīvnieks,animal
81,dzīvot,live
81,rinda,string
81,simti,hundred
81,ātri,quick
82,mute,mouth
82,peldēt,swim
82,viņa,his
82,dzirdējis,heard
82,uzdot,pose
83,kliegt,shout
83,uzminēt,guess
83,eksperiments,experiment
83,dubultā,double
83,pārāk,too
84,nozvejotas,caught
84,ienaidnieks,enemy
84,meklēšana,search
84,vientuļš,lone
84,celt,bring
85,izlemt,decide
85,kustības,motion
85,nepareizs,wrong
85,mīlestība,love
85,diagramma,chart
86,tur,there
86,ātrums,speed
86,atkarīgi,depend
86,vai,or
86,atvērts,open
87,dibināt,found
87,troksnis,noise
87,tvaiks,steam
87,taustiņš,key
87,pelēks,gray
88,bieži,often
88,problēma,problem
88,netālu,near
88,rezultāts,result
88,sat,sat
89,sauss,dry
89,notikt,happen
89,saimniecība,farm
89,debesis,sky
89,dziļi,deep
90,diezgan,quite
90,pavārs,cook
90,sudrabs,silver
90,patiess,true
90,viņiem,them
91,nest,bear
91,novērot,observe
91,skats,sight
91,kaķis,cat
91,veids,kind
92,savākt,gather
92,pirms,ago
92,gredzens,ring
92,tumšs,dark
92,nosūtīts,sent
93,vēlēties,wish
93,līdz,to
93,saule,sun
93,prāts,mind
93,kaimiņš,neighbor
94,deja,dance
94,mainīties,vary
94,meklēt,look
94,kopija,copy
94,bija,had
95,kvadrātveida,square
95,kritums,fall
95,jaunā,new
95,smiltis,sand
95,tauta,nation
96,deva,gave
96,oh,oh
96,koks,wood
96,zobi,teeth
96,korpuss,body
97,izrādīties,prove
97,būt,be
97,sala,island
97,kolonija,colony
97,plakne,plane
98,roku,hand
98,lēni,slow
98,vēl,still
98,koeficients,quotient
98,mašīna,machine
99,vienkāršs,plain
99,līdz,until
99,Dzimis,born
99,vilnis,wave
99,raksts,pattern
100,kokvilna,cotton
100,klase,class
100,galvenais,chief
100,kapteinis,captain
100,apsvērt,consider
101,beigas,end
101,frāze,phrase
101,tirgus,market
101,aplis,circle
101,fine,fine
102,vergu,slave
102,spēks,force
102,stieple,wire
102,ir,are
102,ceļot,travel
103,apmeklējums,visit
103,mūsdienu,modern
103,daudz,lot
103,atstāt,leave
103,karsts,hot
104,ļaut,allow
104,ieleja,valley
104,māte,mother
104,galvenais,main
104,kauls,bone
105,ritenis,wheel
105,stāvēt,stand
105,tips,type
105,sieviete,woman
105,dalīt,divide
106,trīs,three
106,zivis,fish
106,iet,go
106,kalpot,serve
106,birojs,office
107,materiāls,material
107,trīsstūris,triangle
107,cik,how
107,boy,boy
107,kurš,who
108,stūris,corner
108,krēsls,chair
108,ietērpt,clothe
108,reizināt,multiply
108,akords,chord
109,print,print
109,aizpildīt,fill
109,dzirdēt,hear
109,risinājums,solution
109,šeit,here
110,elektriskā,electric
110,pat,even
110,pilns,full
110,sagatavoties,prepare
110,zirgs,horse
111,dārgais,dear
111,jā,yes
111,grāmata,book
111,art,art
111,samazinājās,fell
112,nospiediet,press
112,līdzīga,similar
112,piemērots,fit
112,vienība,unit
112,nūja,bat
113,pasaule,world
113,pārvadāt,carry
113,noteikums,rule
113,straume,stream
113,pirmais,first
114,sakne,root
114,deguns,nose
114,ledus,ice
114,īpaši,particular
114,akts,act
115,valsts,state
115,nopirka,bought
115,melna,black
115,viņu,their
115,kontinents,continent
116,dzeltena,yellow
116,tic,believe
116,trieciens,blow
116,mati,hair
116,dārzs,garden
117,port,port
117,termins,term
117,rullis,roll
117,karalis,king
117,pateikt,tell
118,do,do
118,bezmaksas,free
118,hit,hit
118,pārliecināts,sure
118,dzelzceļš,rail
119,šķidrums,liquid
119,radiofrekvenču,radio
119,vēsture,history
119,sauciens,cry
119,aizsargāt,protect
120,planēta,planet
120,vispārējs,general
120,rīks,tool
120,pārtraukums,break
120,var,may
121,darījums,deal
121,pick,pick
121,tīrs,clean
121,caurums,hole
121,uzturēties,stay
122,aizvērt,close
122,priecīgs,glad
122,platība,area
122,ārsts,doctor
122,viņiem,an
123,telpa,space
123,lapa,page
123,grūti,hard
123,tā,it
123,nāve,death
124,procenti,interest
124,vārds,word
124,vīrietis,man
124,izvēlēties,choose
124,rīts,morning
125,govs,cow
125,mēnesis,month
125,izmantot,use
125,kleita,dress
125,vienādot,equate
126,zieds,flower
126,bits,bit
126,ceļš,path
126,nogalināt,kill
126,mežs,forest
127,ēst,eat
127,ir,has
127,ierasts,usual
127,win,win
127,jauda,power
128,tuksnesis,desert
128,gulta,bed
128,pats,self
128,bāze,base
128,lasīt,read
129,desmit,ten
129,cipars,numeral
129,vēl,yet
129,attīstīt,develop
129,cerība,hope
130,pagātne,past
130,tomēr,though
130,stacija,station
130,kādreiz,ever
130,cukurs,sugar
131,maksa,charge
131,virzīt,guide
131,zemes,earth
131,iepriekš,above
131,daudz,much
132,paziņojums,notice
132,gatavs,ready
132,roku,arm
132,brauciens,trip
132,ka,that
133,zāle,grass
133,nokārtot,settle
133,kalns,hill
133,kāja,leg
133,suns,dog
134,kuru,whose
134,laiks,time
134,nepieciešams,necessary
134,zināt,know
134,brālis,brother
135,puse,half
135,stāvs,floor
135,biezs,thick
135,iespēja,chance
135,austrumiem,east
136,tabula,table
136,rakstīja,wrote
136,prasījums,claim
136,septiņi,seven
136,valdīt,govern
137,kluss,quiet
137,pakļauts,subject
137,padarīt,make
137,maize,bread
137,atrisināt,solve
138,jūra,sea
138,runāja,spoke
138,dzinējs,engine
138,molekula,molecule
138,attēlu,picture
139,plūsmas,flow
139,visvairāk,most
139,siltums,the
139,atkārtot,repeat
139,diapazons,range
140,master,master
140,spēcīga,strong
140,tūkstotis,thousand
140,testa,test
140,ko,held
141,gatavots,done
141,siltums,heat
141,piekrītu,agree
141,īpašs,special
141,pēkšņs,sudden
142,spēle,game
142,ceļš,road
142,atnāca,came
142,kluss,silent
142,māsa,sister
143,pārdot,sell
143,pārspēt,beat
143,raktuve,mine
143,vārdnīca,dictionary
143,griba,will
144,siena,wall
144,tāls,distant
144,nodrošināt,provide
144,karte,map
144,piķis,pitch
145,vilciens,train
145,sevišķi,especially
145,gulēja,lay
145,lidot,fly
145,ar,with
146,mazs,small
146,gaidīt,expect
146,likums,law
146,šī,this
146,atbildēt,reply
147,šūna,cell
147,ģimene,family
147,vilkt,pull
147,skaitīt,count
147,iedomāties,imagine
148,bumba,ball
148,vecums,age
148,am,am
148,pārvietot,move
148,bura,sail
149,dolāru,dollar
149,ārā,out
149,raža,crop
149,var,can
149,aste,tail
150,ūdens,water
150,iespējams,possible
150,zems,low
150,nosacījums,condition
150,pulkstenis,clock
151,roze,rose
151,celta,brought
151,big,big
151,arī,also
151,ļaujiet,let
152,atrodiet,locate
152,veids,way
152,skaņu,sound
152,tūlītējs,instant
152,meitene,girl
153,real,real
153,pagājušajā,last
153,lūdzu,please
153,piezīme,note
153,viss,whole
154,olu,egg
154,glābt,save
154,būtu,would
154,instrumentam,instrument
154,tālu,far
155,papīrs,paper
155,kopš,since
155,piedēklis,suffix
155,kopšana,care
155,daļa,paragraph
156,baudiet,stead
156,svars,weight
156,nē,no
156,pienācīgs,proper
156,spīdēt,shine
157,trešais,third
157,laikā,during
157,berzēt,rub
157,ierasties,arrive
157,kas,which
158,plāns,plan
158,auksts,cold
158,auto,car
158,maiņa,change
158,miris,dead
159,pāris,pair
159,kakls,neck
159,taisni,straight
159,līmenis,level
159,metāla,metal
160,zvans,bell
160,stikls,glass
160,nozare,industry
160,nepatikšanas,trouble
160,dusmas,anger
161,atšķiras,differ
161,ride,ride
161,pieauga,grew
161,mans,my
161,divi,two
162,atpūta,rest
162,veic,shall
162,nekas,nothing
162,īpašums,property
162,abi,both
163,svaigs,fresh
163,pirksts,finger
163,skaidrs,clear
163,nūja,stick
163,pilnīgs,complete
164,izstāde,show
164,jebkurš,any
164,dedzināt,burn
164,norādīt,indicate
164,izņemot,except
165,kur,where
165,kārta,turn
165,sezona,season
165,nakts,night
165,ieraksts,record
166,aprakstīt,describe
166,garums,length
166,paldies,thank
166,daļa,fraction
166,mazāk,less
167,atdzist,cool
167,mēģināt,try
167,ievadiet,enter
167,centu,cent
167,apavu,shoe
168,atkal,again
168,līdz,by
168,maz,little
168,vingrinājums,exercise
168,tiesības,right
169,slikti,bad
169,valoda,language
169,kuģis,ship
169,pret,against
169,sadaļa,section
170,skrējiens,race
170,krasts,shore
170,apdzīvot,populate
170,mācīties,learn
170,nekā,than
171,rietumu,west
171,labāk,better
171,piemērs,example
171,apspriest,discuss
171,paša,own
172,bija,was
172,stunda,hour
172,pasta,post
172,kaklasaite,tie
172,daudz,many
173,atbilde,answer
173,vismaz,least
173,raksturs,character
173,plašs,broad
173,stiept,stretch
174,drošs,safe
174,piliens,drop
174,tirdzniecība,trade
174,bagāts,rich
174,Protams,course
175,cet,quart
175,nokļūt,get
175,us,us
175,mīksts,soft
175,bērns,child
176,vēstule,letter
176,drīz,soon
176,jums,you
176,diezgan,pretty
176,jautrība,fun
177,numurs,number
177,uzpriekšu,forward
177,kaste,box
177,asinis,blood
177,mārciņa,pound
178,skaļi,loud
178,grupa,band
178,no,off
178,augļi,fruit
178,melodija,melody
179,divdesmit,twenty
179,kārta,round
179,pētījums,study
179,jautājums,matter
179,agri,early
180,simbols,symbol
180,ziemeļiem,north
180,viela,substance
180,stāsts,story
180,ņemt,take
181,pārbaudiet,check
181,skola,school
181,jautāt,ask
181,laiva,boat
181,gleznot,paint
182,sēdēt,sit
182,palīdzēt,help
182,ir,is
182,lietus,rain
182,karavīrs,soldier
183,rinda,row
183,veiksme,success
183,veikals,shop
183,pievienoties,join
183,persona,person
184,balss,voice
184,metode,method
184,nepieciešams,must
184,savienot,connect
184,paņēma,took
185,smarža,smell
185,pilsēta,town
185,spārnu,wing
185,šķērsot,cross
185,sniegs,snow
186,sūtīt,send
186,sākties,begin
186,uzvalks,suit
186,daļa,share
186,miss,miss
187,ass,sharp
187,viņa,she
187,logu,window
187,vadīt,lead
187,forma,shape
188,vecāks,parent
188,bloks,block
188,iela,street
188,fakts,fact
188,case,case
189,piens,milk
189,pieprasīt,require
189,log,log
189,solis,step
189,pozīciju,position
190,reizi,once
190,darīja,did
190,sievietes,women
190,tētis,dad
190,varētu,could
191,vāks,cover
191,klausīties,listen
191,cīņa,fight
191,vislabāk,best
191,process,process
192,nauda,money
192,starp,between
192,sirds,heart
192,vai,whether
192,blue,blue
193,mala,edge
193,caurlaide,pass
193,masa,mass
193,tikai,just
193,nosaukums,name
194,no,of
194,otrais,second
194,notikt,occur
194,mētelis,coat
194,sasniegt,reach
195,tieši,direct
195,komanda,team
195,brīdis,moment
195,fig,fig
195,augs,plant
196,pavadonis,moon
196,teikt,say
196,pretī,opposite
196,saraksts,list
196,saņem,receive
197,virsma,surface
197,glabāt,keep
197,tagad,now
197,disku,drive
197,izmērīt,measure
198,aizņemts,busy
198,ābolu,apple
198,piemēram,such
198,kopēja,common
198,maigs,gentle
199,sekot,follow
199,track,track
199,sapnis,dream
199,gribu,want
199,būvēt,build
200,iesaku,suggest
200,spējīgs,able
200,teikums,sentence
200,izveidot,create
200,tur,kept
